,matchcode,map,team1,team2,score1,score2,event,stars,date
1664,2326571,Cache,PortaL,Made in Karachi,16,6,eXTREMESLAND 2018 Pakistan,0,2018-09-08
1665,2326571,Inferno,PortaL,Made in Karachi,16,8,eXTREMESLAND 2018 Pakistan,0,2018-09-08
1666,2326570,Train,NM,Mad Wolves,16,11,eXTREMESLAND 2018 Pakistan,0,2018-09-08
1667,2326570,Cache,NM,Mad Wolves,14,16,eXTREMESLAND 2018 Pakistan,0,2018-09-08
1668,2326570,Dust2,NM,Mad Wolves,12,16,eXTREMESLAND 2018 Pakistan,0,2018-09-08
1669,2326531,Mirage,Sky,Random5,14,16,WESG 2018 Singapore Regional Finals,0,2018-09-08
1670,2326531,Cache,Sky,Random5,16,8,WESG 2018 Singapore Regional Finals,0,2018-09-08
1671,2326531,Dust2,Sky,Random5,12,16,WESG 2018 Singapore Regional Finals,0,2018-09-08
1672,2326532,Cache,Vindicta,BOOT-d[S],16,14,WESG 2018 Singapore Regional Finals,0,2018-09-08
1673,2326532,Nuke,Vindicta,BOOT-d[S],8,16,WESG 2018 Singapore Regional Finals,0,2018-09-08
1674,2326532,Inferno,Vindicta,BOOT-d[S],16,10,WESG 2018 Singapore Regional Finals,0,2018-09-08
1675,2326474,Overpass,OpTic India,Slaughter Rage Army,16,4,eXTREMESLAND 2018 India Regional Finals,0,2018-09-08
1676,2326474,Dust2,OpTic India,Slaughter Rage Army,16,9,eXTREMESLAND 2018 India Regional Finals,0,2018-09-08
1677,2326529,Cache,ArkAngel,Audacity,16,6,IESF 2018 Philippines Finals,0,2018-09-08
1678,2326529,Mirage,ArkAngel,Audacity,16,3,IESF 2018 Philippines Finals,0,2018-09-08
1679,2326466,Dust2,AGO,Luminosity,16,11,DreamHack Open Montreal 2018,1,2018-09-08
1680,2326565,Nuke,warmup,Free Transfer,16,9,Cross Border Esport 2018,0,2018-09-08
1681,2326565,Mirage,warmup,Free Transfer,8,16,Cross Border Esport 2018,0,2018-09-08
1682,2326565,Overpass,warmup,Free Transfer,16,14,Cross Border Esport 2018,0,2018-09-08
1683,2326435,Inferno,C4,Bulldozer,17,19,ESL Brazil Premier League Season 6,0,2018-09-08
1684,2326560,Overpass,Ambush,Nova,16,8,Cross Border Esport 2018,0,2018-09-08
1685,2326560,Nuke,Ambush,Nova,13,16,Cross Border Esport 2018,0,2018-09-08
1686,2326560,Inferno,Ambush,Nova,16,5,Cross Border Esport 2018,0,2018-09-08
1687,2326366,Mirage,North,Virtus.pro,16,6,FACEIT Major 2018 Main Qualifier,2,2018-09-08
1688,2326465,Mirage,ENCE,Red Reserve,16,7,DreamHack Open Montreal 2018,1,2018-09-08
1689,2326566,Inferno,Great Danes,Hobro Vikings,12,16,Cross Border Esport 2018,0,2018-09-08
1690,2326566,Cache,Great Danes,Hobro Vikings,10,16,Cross Border Esport 2018,0,2018-09-08
1691,2326567,Train,PACT,HYDR,16,9,Cross Border Esport 2018,0,2018-09-08
1692,2326567,Mirage,PACT,HYDR,16,2,Cross Border Esport 2018,0,2018-09-08
1693,2326561,Mirage,AGF,Ronin Horde,19,16,Cross Border Esport 2018,0,2018-09-08
1694,2326561,Overpass,AGF,Ronin Horde,16,10,Cross Border Esport 2018,0,2018-09-08
1695,2326562,Mirage,caprisonhey,ALTERNATE aTTaX,8,16,Cross Border Esport 2018,0,2018-09-08
1696,2326562,Overpass,caprisonhey,ALTERNATE aTTaX,10,16,Cross Border Esport 2018,0,2018-09-08
1697,2326564,Inferno,Sharks,GSC Sharks,16,6,Cross Border Esport 2018,0,2018-09-08
1698,2326564,Train,Sharks,GSC Sharks,16,8,Cross Border Esport 2018,0,2018-09-08
1699,2326327,Dust2,Wild,W7M,16,7,ESL Brazil Premier League Season 6,0,2018-09-08
1700,2326365,Inferno,Renegades,Space Soldiers,19,15,FACEIT Major 2018 Main Qualifier,1,2018-09-08
1701,2326563,Inferno,Nexus,Vulture,16,4,Cross Border Esport 2018,0,2018-09-08
1702,2326563,Mirage,Nexus,Vulture,16,4,Cross Border Esport 2018,0,2018-09-08
1703,2326464,Overpass,Heroic,Luminosity,17,19,DreamHack Open Montreal 2018,1,2018-09-08
1704,2326522,Train,KoN Finland,KoN Denmark,16,10,King of Nordic Season 12,0,2018-09-07
1705,2326547,Inferno,Tricked,HYDR,16,5,Cross Border Esport 2018,0,2018-09-07
1706,2326559,Mirage,Vulture,Nova Academy,16,13,Cross Border Esport 2018,0,2018-09-07
1707,2326558,Inferno,Nexus,unknown,5,16,Cross Border Esport 2018,0,2018-09-07
1708,2326552,Inferno,ALTERNATE aTTaX,Lyngby Vikings,11,16,Cross Border Esport 2018,0,2018-09-07
1709,2326548,Train,warmup,Gronplade,14,16,Cross Border Esport 2018,0,2018-09-07
1710,2326521,Mirage,KoN Sweden,KoN Denmark,12,16,King of Nordic Season 12,0,2018-09-07
1711,2326556,Inferno,SuperJymy,Hobro Vikings,16,10,Cross Border Esport 2018,0,2018-09-07
1712,2326544,Train,EURONICS,AGF,16,11,Cross Border Esport 2018,0,2018-09-07
1713,2326545,Train,PACT,ACES Ladies,16,4,Cross Border Esport 2018,0,2018-09-07
1714,2326551,Mirage,eSpuma,GSC Sharks,8,16,Cross Border Esport 2018,0,2018-09-07
1715,2326550,Nuke,Sharks,Ignite,6,16,Cross Border Esport 2018,0,2018-09-07
1716,2326554,Train,Squared,Ambush,16,7,Cross Border Esport 2018,0,2018-09-07
1717,2326546,Mirage,Ronin Horde,Vantage,16,4,Cross Border Esport 2018,0,2018-09-07
1718,2326557,Dust2,Great Danes,United,16,0,Cross Border Esport 2018,0,2018-09-07
1719,2326553,Inferno,caprisonhey,GD,16,5,Cross Border Esport 2018,0,2018-09-07
1720,2326549,Mirage,Free Transfer,Nova Youngsters,16,3,Cross Border Esport 2018,0,2018-09-07
1721,2326555,Overpass,Nova,h$hjukken,16,5,Cross Border Esport 2018,0,2018-09-07
1722,2326364,Inferno,TYLOO,OpTic,26,28,FACEIT Major 2018 Main Qualifier,2,2018-09-07
1723,2326463,Train,Kinguin,Red Reserve,14,16,DreamHack Open Montreal 2018,0,2018-09-07
1724,2326519,Inferno,unknown,Vulture,22,18,Cross Border Esport 2018,0,2018-09-07
1725,2326535,Overpass,MadMonkeyZ,Panthers,10,16,IESF 2018 Portugal Finals,0,2018-09-07
1726,2326535,Cache,MadMonkeyZ,Panthers,10,16,IESF 2018 Portugal Finals,0,2018-09-07
1727,2326514,Train,Squared,h$hjukken,16,2,Cross Border Esport 2018,0,2018-09-07
1728,2326511,Mirage,Great Danes,Hobro Vikings,13,16,Cross Border Esport 2018,0,2018-09-07
1729,2326504,Overpass,ALTERNATE aTTaX,GD,16,7,Cross Border Esport 2018,0,2018-09-07
1730,2326520,Mirage,KoN Denmark,KoN Norway,25,22,King of Nordic Season 12,0,2018-09-07
1731,2326517,Overpass,PACT,HYDR,14,16,Cross Border Esport 2018,0,2018-09-07
1732,2326505,Inferno,Lyngby Vikings,caprisonhey,16,13,Cross Border Esport 2018,0,2018-09-07
1733,2326507,Overpass,Free Transfer,Gronplade,10,16,Cross Border Esport 2018,0,2018-09-07
1734,2326515,Inferno,Ambush,Nova,16,10,Cross Border Esport 2018,0,2018-09-07
1735,2326512,Inferno,EURONICS,Vantage,16,11,Cross Border Esport 2018,0,2018-09-07
1736,2326513,Overpass,Ronin Horde,AGF,8,16,Cross Border Esport 2018,0,2018-09-07
1737,2326509,Train,Ignite,eSpuma,16,6,Cross Border Esport 2018,0,2018-09-07
1738,2326508,Mirage,Sharks,GSC Sharks,16,2,Cross Border Esport 2018,0,2018-09-07
1739,2326516,Mirage,Tricked,ACES Ladies,16,1,Cross Border Esport 2018,0,2018-09-07
1740,2326518,Mirage,Nexus,Nova Academy,16,2,Cross Border Esport 2018,0,2018-09-07
1741,2326506,Mirage,warmup,Nova Youngsters,16,1,Cross Border Esport 2018,0,2018-09-07
1742,2326510,Cache,SuperJymy,United,16,3,Cross Border Esport 2018,0,2018-09-07
1743,2326462,Train,Imperial,AGO,3,16,DreamHack Open Montreal 2018,1,2018-09-07
1744,2326363,Overpass,Gambit,HellRaisers,14,16,FACEIT Major 2018 Main Qualifier,2,2018-09-07
1745,2326350,Mirage,fnatic Academy,WINside,16,9,Thunderpick Invitational #3,0,2018-09-07
1746,2326350,Train,fnatic Academy,WINside,16,12,Thunderpick Invitational #3,0,2018-09-07
1747,2326461,Mirage,ENCE,eUnited,16,9,DreamHack Open Montreal 2018,1,2018-09-07
1748,2326534,Inferno,Giants,GTZ-Bulls,16,13,IESF 2018 Portugal Finals,0,2018-09-07
1749,2326534,Nuke,Giants,GTZ-Bulls,16,11,IESF 2018 Portugal Finals,0,2018-09-07
1750,2326362,Overpass,Spirit,Rogue,16,4,FACEIT Major 2018 Main Qualifier,0,2018-09-07
1751,2326361,Inferno,compLexity,BIG,16,12,FACEIT Major 2018 Main Qualifier,1,2018-09-07
1752,2326503,Cache,GD,NOPROB,16,6,Cross Border Esport 2018 Female Finals,0,2018-09-07
1753,2326503,Inferno,GD,NOPROB,16,9,Cross Border Esport 2018 Female Finals,0,2018-09-07
1754,2326528,Train,GTZ-Bulls,Panthers,16,9,IESF 2018 Portugal Finals,0,2018-09-07
1755,2326360,Mirage,Astralis,NiP,26,28,FACEIT Major 2018 Main Qualifier,3,2018-09-07
1756,2326527,Inferno,Giants,MadMonkeyZ,16,10,IESF 2018 Portugal Finals,0,2018-09-07
1757,2326359,Cache,Liquid,Vega Squadron,19,17,FACEIT Major 2018 Main Qualifier,1,2018-09-07
1758,2326231,Mirage,PITS,Rão,25,23,Gamers Club Masters 2018 Main Qualifier,0,2018-09-07
1759,2326223,Cache,PITS,Londr4ma,9,16,Gamers Club Masters 2018 Main Qualifier,0,2018-09-07
1760,2326229,Overpass,FURIA Inagame,Evilvice,19,16,Gamers Club Masters 2018 Main Qualifier,0,2018-09-07
1761,2326228,Mirage,Imperial,WePlayGames,16,6,Gamers Club Masters 2018 Main Qualifier,0,2018-09-07
1762,2326226,Inferno,Wild,Black Storm,16,6,Gamers Club Masters 2018 Main Qualifier,0,2018-09-07
1763,2326358,Inferno,Space Soldiers,compLexity,11,16,FACEIT Major 2018 Main Qualifier,0,2018-09-07
1764,2326227,Overpass,C4,INTZ,3,16,Gamers Club Masters 2018 Main Qualifier,0,2018-09-06
1765,2326357,Mirage,OpTic,Virtus.pro,16,13,FACEIT Major 2018 Main Qualifier,2,2018-09-06
1766,2326492,Mirage,PRIDE,Smoke Criminals,16,9,Stream.me Gauntlet: CIS vs EU #23,0,2018-09-06
1767,2326492,Overpass,PRIDE,Smoke Criminals,9,16,Stream.me Gauntlet: CIS vs EU #23,0,2018-09-06
1768,2326492,Inferno,PRIDE,Smoke Criminals,16,14,Stream.me Gauntlet: CIS vs EU #23,0,2018-09-06
1769,2326356,Nuke,North,Spirit,13,16,FACEIT Major 2018 Main Qualifier,1,2018-09-06
1770,2326430,Dust2,Quantum Bellator Fire,unknown,9,16,Thunderpick Invitational #3,0,2018-09-06
1771,2326430,Train,Quantum Bellator Fire,unknown,2,16,Thunderpick Invitational #3,0,2018-09-06
1772,2326355,Train,Renegades,Gambit,10,16,FACEIT Major 2018 Main Qualifier,2,2018-09-06
1773,2326354,Inferno,Rogue,Astralis,13,16,FACEIT Major 2018 Main Qualifier,1,2018-09-06
1774,2326458,Inferno,Virtus.pro,fnatic Academy,16,14,ESEA MDL Season 28 Europe Relegation,1,2018-09-06
1775,2326458,Cache,Virtus.pro,fnatic Academy,16,5,ESEA MDL Season 28 Europe Relegation,1,2018-09-06
1776,2326353,Inferno,Liquid,HellRaisers,16,9,FACEIT Major 2018 Main Qualifier,2,2018-09-06
1777,2326497,Mirage,Carnage,ORDER,9,16,ESL Australia & NZ Championship Season 7,0,2018-09-06
1778,2326501,Cache,ex-AVANT,madlikewizards,12,16,ESL Australia & NZ Championship Season 7,0,2018-09-06
1779,2326352,Train,BIG,Vega Squadron,16,19,FACEIT Major 2018 Main Qualifier,1,2018-09-06
1780,2326500,Inferno,madlikewizards,ex-AVANT,16,4,ESL Australia & NZ Championship Season 7,0,2018-09-06
1781,2326496,Inferno,ORDER,Carnage,16,6,ESL Australia & NZ Championship Season 7,0,2018-09-06
1782,2326494,Overpass,Breakaway,Emprox,16,4,ESL Australia & NZ Championship Season 7,0,2018-09-06
1783,2326351,Train,NiP,TYLOO,16,12,FACEIT Major 2018 Main Qualifier,2,2018-09-06
1784,2326493,Inferno,Emprox,Breakaway,11,16,ESL Australia & NZ Championship Season 7,0,2018-09-06
1785,2326204,Inferno,Astralis,compLexity,16,4,FACEIT Major 2018 Main Qualifier,1,2018-09-06
1786,2326349,Overpass,Vault,ETHEREAL,7,16,ESEA MDL Season 28 North America Relegation,0,2018-09-06
1787,2326349,Inferno,Vault,ETHEREAL,16,19,ESEA MDL Season 28 North America Relegation,0,2018-09-06
1788,2326224,Train,W7M,Não Tem Biscoito,16,12,Gamers Club Masters 2018 Main Qualifier,0,2018-09-06
1789,2326225,Train,ex-Wild,Play4Lan,2,16,Gamers Club Masters 2018 Main Qualifier,0,2018-09-06
1790,2326230,Overpass,Isurus,Londr4ma,16,5,Gamers Club Masters 2018 Main Qualifier,0,2018-09-06
1791,2326222,Inferno,Isurus,Rão,16,0,Gamers Club Masters 2018 Main Qualifier,0,2018-09-06
1792,2326221,Inferno,FURIA Inagame,WePlayGames,16,14,Gamers Club Masters 2018 Main Qualifier,0,2018-09-06
1793,2326460,Dust2,aAa,WE HAWT,19,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1794,2326460,Nuke,aAa,WE HAWT,16,14,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1795,2326220,Inferno,Imperial,Evilvice,16,10,Gamers Club Masters 2018 Main Qualifier,0,2018-09-05
1796,2326456,Cache,Kinguin,3DMAX,13,16,ESEA MDL Season 28 Europe,0,2018-09-05
1797,2326456,Mirage,Kinguin,3DMAX,17,19,ESEA MDL Season 28 Europe,0,2018-09-05
1798,2326203,Mirage,Liquid,OpTic,16,4,FACEIT Major 2018 Main Qualifier,2,2018-09-05
1799,2326202,Overpass,North,HellRaisers,17,19,FACEIT Major 2018 Main Qualifier,2,2018-09-05
1800,2326457,Overpass,PANTHERS,fnatic Academy,16,10,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1801,2326457,Inferno,PANTHERS,fnatic Academy,11,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1802,2326457,Train,PANTHERS,fnatic Academy,6,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1803,2326201,Mirage,Vega Squadron,Spirit,16,14,FACEIT Major 2018 Main Qualifier,0,2018-09-05
1804,2326451,Cache,Izako Boars,Syman,16,11,Thunderpick Invitational #3,0,2018-09-05
1805,2326451,Mirage,Izako Boars,Syman,16,14,Thunderpick Invitational #3,0,2018-09-05
1806,2326200,Overpass,BIG,Renegades,16,6,FACEIT Major 2018 Main Qualifier,2,2018-09-05
1807,2326199,Inferno,Gambit,TYLOO,17,19,FACEIT Major 2018 Main Qualifier,2,2018-09-05
1808,2326441,Cache,Taboo,Dynasty,22,20,ESL Australia & NZ Championship Season 7,0,2018-09-05
1809,2326447,Dust2,ArkAngel,TNC,8,16,IESF 2018 Philippines Closed Qualifier,0,2018-09-05
1810,2326447,Overpass,ArkAngel,TNC,12,16,IESF 2018 Philippines Closed Qualifier,0,2018-09-05
1811,2326198,Mirage,Virtus.pro,NiP,5,16,FACEIT Major 2018 Main Qualifier,2,2018-09-05
1812,2326440,Inferno,Dynasty,Taboo,2,16,ESL Australia & NZ Championship Season 7,0,2018-09-05
1813,2326443,Inferno,Ground Zero,Legacy,14,16,ESL Australia & NZ Championship Season 7,0,2018-09-05
1814,2326439,Mirage,AVANT,Grayhound,13,16,ESL Australia & NZ Championship Season 7,0,2018-09-05
1815,2326197,Inferno,Space Soldiers,Rogue,10,16,FACEIT Major 2018 Main Qualifier,0,2018-09-05
1816,2326448,Cache,Fractals,Audacity,7,16,IESF 2018 Philippines Closed Qualifier,0,2018-09-05
1817,2326442,Mirage,Legacy,Ground Zero,16,10,ESL Australia & NZ Championship Season 7,0,2018-09-05
1818,2326438,Overpass,Grayhound,AVANT,16,6,ESL Australia & NZ Championship Season 7,0,2018-09-05
1819,2326219,Inferno,INTZ,Black Storm,9,16,Gamers Club Masters 2018 Main Qualifier,0,2018-09-05
1820,2326218,Inferno,Wild,C4,16,10,Gamers Club Masters 2018 Main Qualifier,0,2018-09-05
1821,2326217,Overpass,ex-Wild,Não Tem Biscoito,5,16,Gamers Club Masters 2018 Main Qualifier,0,2018-09-05
1822,2326216,Inferno,W7M,Play4Lan,16,6,Gamers Club Masters 2018 Main Qualifier,0,2018-09-05
1823,2326428,Dust2,Nexus,Bpro,8,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1824,2326428,Mirage,Nexus,Bpro,16,12,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1825,2326428,Cache,Nexus,Bpro,19,15,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1826,2326215,Cache,Rão,Londr4ma,16,13,Gamers Club Masters 2018 Main Qualifier,0,2018-09-05
1827,2326455,Inferno,PANTHERS,x-kom,16,8,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1828,2326455,Train,PANTHERS,x-kom,14,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1829,2326455,Overpass,PANTHERS,x-kom,16,13,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1830,2326429,Train,fnatic Academy,ex-Wind and Rain,16,8,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1831,2326429,Mirage,fnatic Academy,ex-Wind and Rain,2,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1832,2326429,Inferno,fnatic Academy,ex-Wind and Rain,16,14,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1833,2326452,Train,Endpoint,aAa,11,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1834,2326452,Dust2,Endpoint,aAa,16,6,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1835,2326452,Overpass,Endpoint,aAa,16,11,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1836,2326453,Dust2,ENCE,Virtus.pro,16,7,ESEA MDL Season 28 Europe Relegation,2,2018-09-05
1837,2326453,Train,ENCE,Virtus.pro,16,11,ESEA MDL Season 28 Europe Relegation,2,2018-09-05
1838,2326454,Train,WE HAWT,Vexed,3,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1839,2326454,Mirage,WE HAWT,Vexed,16,11,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1840,2326454,Nuke,WE HAWT,Vexed,16,12,ESEA MDL Season 28 Europe Relegation,0,2018-09-05
1841,2326214,Dust2,Isurus,PITS,16,6,Gamers Club Masters 2018 Main Qualifier,0,2018-09-04
1842,2326380,Inferno,forZe,Imperial,16,3,GG.BET Summer CIS + EU,0,2018-09-04
1843,2326380,Mirage,forZe,Imperial,11,16,GG.BET Summer CIS + EU,0,2018-09-04
1844,2326380,Overpass,forZe,Imperial,16,8,GG.BET Summer CIS + EU,0,2018-09-04
1845,2326409,Cache,Bpro,Virtus.pro,16,11,ESEA MDL Season 28 Europe Relegation,1,2018-09-04
1846,2326409,Train,Bpro,Virtus.pro,7,16,ESEA MDL Season 28 Europe Relegation,1,2018-09-04
1847,2326409,Mirage,Bpro,Virtus.pro,14,16,ESEA MDL Season 28 Europe Relegation,1,2018-09-04
1848,2326381,Mirage,EURONICS,Kinguin,11,16,ESEA MDL Season 28 Europe,0,2018-09-04
1849,2326381,Cache,EURONICS,Kinguin,14,16,ESEA MDL Season 28 Europe,0,2018-09-04
1850,2326410,Train,ex-PRIDE,Vexed,16,11,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1851,2326410,Mirage,ex-PRIDE,Vexed,13,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1852,2326410,Overpass,ex-PRIDE,Vexed,8,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1853,2326411,Mirage,Royal Bandits,x-kom,14,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1854,2326411,Overpass,Royal Bandits,x-kom,13,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1855,2326407,Train,PANTHERS,aAa,11,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1856,2326407,Overpass,PANTHERS,aAa,13,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1857,2326408,Mirage,WE HAWT,ENCE,4,16,ESEA MDL Season 28 Europe Relegation,1,2018-09-04
1858,2326408,Nuke,WE HAWT,ENCE,4,16,ESEA MDL Season 28 Europe Relegation,1,2018-09-04
1859,2326437,Inferno,Quantum Bellator Fire,Izako Boars,13,16,Gametoon Challenge,0,2018-09-04
1860,2326406,Overpass,ex-Wind and Rain,Endpoint,5,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1861,2326406,Cache,ex-Wind and Rain,Endpoint,3,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1862,2326446,Mirage,pro100,WINside,16,2,Hassle,0,2018-09-04
1863,2326376,Mirage,SuperJymy,Squared,7,16,Thunderpick Invitational #3,0,2018-09-04
1864,2326376,Inferno,SuperJymy,Squared,16,14,Thunderpick Invitational #3,0,2018-09-04
1865,2326376,Train,SuperJymy,Squared,7,16,Thunderpick Invitational #3,0,2018-09-04
1866,2326379,Dust2,Windigo,AGO,7,16,GG.BET Summer CIS + EU,0,2018-09-04
1867,2326379,Overpass,Windigo,AGO,10,16,GG.BET Summer CIS + EU,0,2018-09-04
1868,2326436,Mirage,Izako Boars,Royal Bandits,16,4,Gametoon Challenge,0,2018-09-04
1869,2326378,Mirage,Windigo,ENCE,16,6,EPICENTER 2018 Europe Closed Qualifier,1,2018-09-04
1870,2326378,Train,Windigo,ENCE,4,16,EPICENTER 2018 Europe Closed Qualifier,1,2018-09-04
1871,2326378,Dust2,Windigo,ENCE,14,16,EPICENTER 2018 Europe Closed Qualifier,1,2018-09-04
1872,2326259,Overpass,ex-AVANT,TRIDENT,16,12,AOC CyberGamer Premier League Spring 2018,0,2018-09-04
1873,2326152,Mirage,AGO,Tempo Storm,16,6,GG.BET Summer CIS + EU,0,2018-09-04
1874,2326152,Train,AGO,Tempo Storm,16,4,GG.BET Summer CIS + EU,0,2018-09-04
1875,2326258,Inferno,TRIDENT,ex-AVANT,13,16,AOC CyberGamer Premier League Spring 2018,0,2018-09-04
1876,2326257,Inferno,Breakaway,Taboo,16,4,AOC CyberGamer Premier League Spring 2018,0,2018-09-04
1877,2326256,Nuke,Taboo,Breakaway,10,16,AOC CyberGamer Premier League Spring 2018,0,2018-09-04
1878,2326213,Cache,Evilvice,WePlayGames,12,16,Gamers Club Masters 2018 Main Qualifier,0,2018-09-04
1879,2326316,Mirage,Luminosity,Isurus,16,14,GG.BET Summer Brazil,0,2018-09-04
1880,2326316,Train,Luminosity,Isurus,11,16,GG.BET Summer Brazil,0,2018-09-04
1881,2326316,Inferno,Luminosity,Isurus,16,9,GG.BET Summer Brazil,0,2018-09-04
1882,2326212,Overpass,Imperial,FURIA Inagame,2,16,Gamers Club Masters 2018 Main Qualifier,0,2018-09-04
1883,2326211,Inferno,C4,Black Storm,16,6,Gamers Club Masters 2018 Main Qualifier,0,2018-09-04
1884,2326210,Dust2,Wild,INTZ,14,16,Gamers Club Masters 2018 Main Qualifier,0,2018-09-04
1885,2326377,Nuke,Bravado,iNTACT,11,16,EPICENTER 2018 North America Open Qualifier #4,0,2018-09-04
1886,2326377,Inferno,Bravado,iNTACT,16,13,EPICENTER 2018 North America Open Qualifier #4,0,2018-09-04
1887,2326377,Train,Bravado,iNTACT,16,12,EPICENTER 2018 North America Open Qualifier #4,0,2018-09-04
1888,2326209,Overpass,Play4Lan,Não Tem Biscoito,17,19,Gamers Club Masters 2018 Main Qualifier,0,2018-09-04
1889,2326315,Nuke,Wild,Isurus,3,16,GG.BET Summer Brazil,0,2018-09-04
1890,2326315,Mirage,Wild,Isurus,2,16,GG.BET Summer Brazil,0,2018-09-04
1891,2326338,Train,x-kom,ENCE,16,10,ESEA MDL Season 28 Europe Relegation,1,2018-09-04
1892,2326338,Dust2,x-kom,ENCE,11,16,ESEA MDL Season 28 Europe Relegation,1,2018-09-04
1893,2326338,Mirage,x-kom,ENCE,8,16,ESEA MDL Season 28 Europe Relegation,1,2018-09-04
1894,2326335,Inferno,ex-PRIDE,PANTHERS,14,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1895,2326335,Train,ex-PRIDE,PANTHERS,16,8,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1896,2326335,Cache,ex-PRIDE,PANTHERS,12,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1897,2326337,Cache,Royal Bandits,WE HAWT,16,5,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1898,2326337,Mirage,Royal Bandits,WE HAWT,10,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1899,2326337,Dust2,Royal Bandits,WE HAWT,7,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1900,2326336,Nuke,aAa,Vexed,16,14,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1901,2326336,Inferno,aAa,Vexed,12,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1902,2326336,Train,aAa,Vexed,16,4,ESEA MDL Season 28 Europe Relegation,0,2018-09-04
1903,2326208,Inferno,W7M,ex-Wild,16,4,Gamers Club Masters 2018 Main Qualifier,0,2018-09-03
1904,2326339,Inferno,fnatic Academy,Bpro,8,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-03
1905,2326339,Cache,fnatic Academy,Bpro,12,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-03
1906,2326128,Cache,Kinguin,Sprout,16,10,ESEA MDL Season 28 Europe,0,2018-09-03
1907,2326128,Dust2,Kinguin,Sprout,16,13,ESEA MDL Season 28 Europe,0,2018-09-03
1908,2326334,Mirage,Nexus,Endpoint,10,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-03
1909,2326334,Overpass,Nexus,Endpoint,8,16,ESEA MDL Season 28 Europe Relegation,0,2018-09-03
1910,2326345,Overpass,iNTACT,LiviD,16,7,EPICENTER 2018 North America Open Qualifier #4,0,2018-09-03
1911,2326345,Nuke,iNTACT,LiviD,16,6,EPICENTER 2018 North America Open Qualifier #4,0,2018-09-03
1912,2326340,Nuke,DreamEaters,WINside,16,12,Stream.me Gauntlet: CIS vs EU #23,0,2018-09-03
